,matrikel_num,Studienjahr,geschlecht,avgECTS_sem_before,ects_year_before,year,first_exam_negative,AHS_dummy,BHS_dummy,ausland_vorbildung_dummy,sonstige_vorbildung_dummy,delayed_dummy,num_parallel_studies,jus_dummy,bwl_dummy,years_since_matura,styria_dummy,not_styria_dummy,germany_dummy,other_foreign_dummy,years_since_18,planned_duration,full_duration_sem,full_duration_sem_before,firstGen,cum_ects_pos_before,status_key,ECTS_year,SWS_year,active_dummy,subject
10703,1511753,4.0,0,18.916666666666668,34.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,0.0,113.5,I,58.5,28.0,1,Rechtswissenschaften
10704,1511753,5.0,0,21.5,58.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,0.0,172.0,I,22.5,11.0,1,Rechtswissenschaften
987,1511754,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,2.0,0.0,0.0,0.0,I,49.0,24.5,1,Rechtswissenschaften
10705,1511754,2.0,1,24.5,49.0,16,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,4.0,2.0,0.0,49.0,I,58.0,35.0,1,Rechtswissenschaften
10706,1511754,3.0,1,26.75,58.0,17,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,6.0,4.0,0.0,107.0,I,55.0,29.0,1,Rechtswissenschaften
10707,1511754,4.0,1,27.0,55.0,18,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,8.0,6.0,0.0,162.0,I,64.0,36.0,1,Rechtswissenschaften
10708,1511754,5.0,1,32.285714285714285,64.0,19,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,8.389041,7.0,0.0,226.0,X,0.0,0.0,1,Rechtswissenschaften
10709,1511756,2.0,1,16.5,33.0,16,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,4.0,2.0,0.0,33.0,I,30.0,13.0,1,Rechtswissenschaften
10710,1511756,3.0,1,15.75,30.0,17,0.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,1.0,8,6.0,4.0,0.0,63.0,I,29.5,17.0,1,Rechtswissenschaften
10711,1511756,4.0,1,15.416666666666666,29.5,18,0.0,1,0,0,0,0,1,1.0,0.0,1.0,1,0,0,0,1.0,8,8.0,6.0,0.0,92.5,I,47.0,26.0,1,Rechtswissenschaften
10712,1511756,5.0,1,17.4375,47.0,19,0.0,1,0,0,0,0,2,1.0,0.0,1.0,1,0,0,0,1.0,8,10.0,8.0,0.0,139.5,I,41.0,22.0,1,Rechtswissenschaften
990,1511769,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,2.0,0.0,0.0,0.0,I,53.0,27.5,1,Rechtswissenschaften
10713,1511769,2.0,0,26.5,53.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,4.0,2.0,0.0,53.0,I,45.0,25.0,1,Rechtswissenschaften
10714,1511769,3.0,0,24.5,45.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,6.0,4.0,0.0,98.0,I,55.0,32.0,1,Rechtswissenschaften
10715,1511769,4.0,0,25.5,55.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,8.0,6.0,0.0,153.0,I,34.0,12.0,1,Rechtswissenschaften
10716,1511769,5.0,0,23.375,34.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,10.0,8.0,0.0,187.0,I,31.5,17.0,1,Rechtswissenschaften
991,1511780,1.0,0,0.0,,15,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,0.0,0.0,I,40.0,21.5,1,Rechtswissenschaften
10717,1511780,2.0,0,20.0,40.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,0.0,40.0,I,31.0,14.0,1,Rechtswissenschaften
10718,1511780,3.0,0,17.75,31.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,0.0,71.0,I,8.0,4.0,0,Rechtswissenschaften
10719,1511780,4.0,0,13.166666666666666,8.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,0.0,79.0,I,20.0,12.0,1,Rechtswissenschaften
10720,1511780,5.0,0,12.375,20.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,0.0,99.0,I,21.0,10.0,1,Rechtswissenschaften
992,1511787,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,53.0,27.5,1,Rechtswissenschaften
10721,1511787,2.0,0,26.5,53.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,53.0,I,30.0,16.0,1,Rechtswissenschaften
10722,1511787,3.0,0,20.75,30.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,1.0,83.0,I,36.0,20.0,1,Rechtswissenschaften
10723,1511787,4.0,0,19.83333333333333,36.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,119.0,I,49.5,29.0,1,Rechtswissenschaften
10724,1511787,5.0,0,21.0625,49.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,1.0,168.5,I,25.5,13.0,1,Rechtswissenschaften
993,1511796,1.0,0,0.0,,15,0.0,1,0,0,0,0,2,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,43.0,22.5,1,Rechtswissenschaften
10725,1511796,2.0,0,21.5,43.0,16,0.0,1,0,0,0,0,6,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,43.0,I,20.0,9.0,1,Rechtswissenschaften
10726,1511796,3.0,0,15.75,20.0,17,0.0,1,0,0,0,0,6,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,1.0,63.0,I,39.5,21.0,1,Rechtswissenschaften
10727,1511796,4.0,0,17.083333333333332,39.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,102.5,I,32.0,18.0,1,Rechtswissenschaften
10728,1511796,5.0,0,16.8125,32.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,1.0,134.5,I,33.0,22.0,1,Rechtswissenschaften
994,1511803,1.0,0,0.0,,15,1.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,2.0,8,1.0,0.0,1.0,0.0,I,15.0,8.0,1,Rechtswissenschaften
10729,1511803,2.0,0,15.0,15.0,16,1.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,2.0,8,3.0,1.0,1.0,15.0,I,44.5,22.0,1,Rechtswissenschaften
10730,1511803,3.0,0,19.83333333333333,44.5,17,1.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,2.0,8,5.0,3.0,1.0,59.5,I,24.5,15.0,1,Rechtswissenschaften
10731,1511803,4.0,0,16.8,24.5,18,1.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,2.0,8,7.0,5.0,1.0,84.0,I,46.0,24.0,1,Rechtswissenschaften
10732,1511803,5.0,0,18.571428571428573,46.0,19,1.0,1,0,0,0,0,0,1.0,0.0,1.0,1,0,0,0,2.0,8,9.0,7.0,1.0,130.0,I,39.5,21.0,1,Rechtswissenschaften
998,1511847,1.0,0,0.0,,15,0.0,1,0,0,0,0,2,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,0.0,0.0,I,13.5,7.5,0,Rechtswissenschaften
10735,1511847,2.0,0,6.75,13.5,16,0.0,1,0,0,0,0,2,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,0.0,13.5,I,58.0,32.0,1,Rechtswissenschaften
10736,1511847,3.0,0,17.875,58.0,17,0.0,1,0,0,0,0,2,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,0.0,71.5,I,17.5,9.0,1,Rechtswissenschaften
10737,1511847,4.0,0,14.833333333333334,17.5,18,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,0.0,89.0,I,55.0,32.0,1,Rechtswissenschaften
10738,1511847,5.0,0,18.0,55.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,0.0,144.0,I,54.5,29.0,1,Rechtswissenschaften
1005,1511880,1.0,0,0.0,,15,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0,1,0,0,0.0,8,2.0,0.0,1.0,0.0,I,22.5,10.5,1,Rechtswissenschaften
10744,1511880,2.0,0,11.25,22.5,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,8,4.0,2.0,1.0,22.5,I,33.5,20.0,1,Rechtswissenschaften
10745,1511880,3.0,0,14.0,33.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,8,6.0,4.0,1.0,56.0,I,17.5,9.0,1,Rechtswissenschaften
10746,1511880,4.0,0,12.25,17.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,8,8.0,6.0,1.0,73.5,I,51.5,25.0,1,Rechtswissenschaften
10747,1511880,5.0,0,15.625,51.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0.0,8,10.0,8.0,1.0,125.0,I,61.0,33.0,1,Rechtswissenschaften
1008,1511902,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,1.0,0.0,I,52.0,26.5,1,Rechtswissenschaften
10748,1511902,2.0,0,26.0,52.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,1.0,52.0,I,35.5,17.0,1,Rechtswissenschaften
10749,1511902,3.0,0,21.875,35.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,1.0,87.5,I,43.5,24.0,1,Rechtswissenschaften
10750,1511902,4.0,0,21.83333333333333,43.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,1.0,131.0,I,13.5,5.0,0,Rechtswissenschaften
10751,1511902,5.0,0,18.0625,13.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,1.0,144.5,I,21.5,13.0,1,Rechtswissenschaften
1010,1511908,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0,1,0,0,1.0,8,2.0,0.0,0.0,0.0,I,48.0,25.5,1,Rechtswissenschaften
10752,1511908,2.0,0,24.0,48.0,16,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0,1,0,0,1.0,8,4.0,2.0,0.0,48.0,I,25.0,14.0,1,Rechtswissenschaften
10753,1511908,3.0,0,18.25,25.0,17,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0,1,0,0,1.0,8,6.0,4.0,0.0,73.0,I,52.0,28.0,1,Rechtswissenschaften
10754,1511908,4.0,0,20.83333333333333,52.0,18,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0,1,0,0,1.0,8,8.0,6.0,0.0,125.0,I,45.5,25.0,1,Rechtswissenschaften
10755,1511908,5.0,0,21.3125,45.5,19,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0,1,0,0,1.0,8,10.0,8.0,0.0,170.5,I,30.0,16.0,1,Rechtswissenschaften
1013,1511921,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,42.0,21.5,1,Rechtswissenschaften
10756,1511921,2.0,0,21.0,42.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,42.0,I,29.5,14.0,1,Rechtswissenschaften
10757,1511921,3.0,0,17.875,29.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,1.0,71.5,I,13.0,8.0,1,Rechtswissenschaften
10758,1511921,4.0,0,14.083333333333334,13.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,84.5,I,14.0,7.0,0,Rechtswissenschaften
10759,1511921,5.0,0,12.3125,14.0,19,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,1.0,98.5,I,0.0,0.0,0,Rechtswissenschaften
1017,1511936,1.0,0,0.0,,15,0.0,1,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,17.0,10.0,1,Rechtswissenschaften
10763,1511936,2.0,0,8.5,17.0,16,0.0,1,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,17.0,I,31.5,15.0,1,Rechtswissenschaften
10764,1511936,3.0,0,12.125,31.5,17,0.0,1,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,1.0,48.5,I,17.0,7.0,1,Rechtswissenschaften
10765,1511936,4.0,0,10.916666666666666,17.0,18,0.0,1,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,65.5,I,8.0,4.0,0,Rechtswissenschaften
10766,1511936,5.0,0,9.1875,8.0,19,0.0,1,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,1.0,73.5,I,17.0,10.0,1,Rechtswissenschaften
1018,1511937,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,2.0,0.0,1.0,0.0,I,58.0,29.5,1,Rechtswissenschaften
10767,1511937,2.0,0,29.0,58.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,4.0,2.0,1.0,58.0,I,63.0,37.0,1,Rechtswissenschaften
10768,1511937,3.0,0,30.25,63.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,6.0,4.0,1.0,121.0,I,54.5,31.0,1,Rechtswissenschaften
10769,1511937,4.0,0,29.25,54.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,8.0,6.0,1.0,175.5,I,37.5,21.0,1,Rechtswissenschaften
10770,1511937,5.0,0,30.428571428571427,37.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,1.0,8,9.980822,7.0,1.0,213.0,X,13.0,6.0,1,Rechtswissenschaften
1019,1511939,1.0,0,0.0,,15,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,0.0,0.0,I,42.0,22.5,1,Rechtswissenschaften
10771,1511939,2.0,0,21.0,42.0,16,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,0.0,42.0,I,36.5,19.0,1,Rechtswissenschaften
10772,1511939,3.0,0,19.625,36.5,17,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,0.0,78.5,I,45.0,26.0,1,Rechtswissenschaften
10773,1511939,4.0,0,20.58333333333333,45.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,0.0,123.5,I,37.0,22.0,1,Rechtswissenschaften
10774,1511939,5.0,0,20.0625,37.0,19,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,0.0,160.5,I,40.5,23.0,1,Rechtswissenschaften
1021,1511945,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,1.0,0.0,I,44.0,22.5,1,Rechtswissenschaften
10775,1511945,2.0,0,22.0,44.0,16,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,1.0,44.0,I,54.0,29.0,1,Rechtswissenschaften
10776,1511945,3.0,0,24.5,54.0,17,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,1.0,98.0,I,42.5,23.0,1,Rechtswissenschaften
10777,1511945,4.0,0,23.416666666666668,42.5,18,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,1.0,140.5,I,24.0,14.0,1,Rechtswissenschaften
10778,1511945,5.0,0,20.5625,24.0,19,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,1.0,164.5,I,21.0,10.0,1,Rechtswissenschaften
1022,1511946,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,1.0,0.0,I,19.5,9.5,1,Rechtswissenschaften
10779,1511946,2.0,0,9.75,19.5,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,1.0,19.5,I,27.5,15.0,1,Rechtswissenschaften
10780,1511946,3.0,0,11.75,27.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,1.0,47.0,I,17.0,7.0,1,Rechtswissenschaften
10781,1511946,4.0,0,10.666666666666666,17.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,1.0,64.0,I,25.0,10.0,1,Rechtswissenschaften
10782,1511946,5.0,0,11.125,25.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,1.0,89.0,I,18.5,11.0,1,Rechtswissenschaften
1023,1511952,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,0.0,0.0,I,52.0,26.5,1,Rechtswissenschaften
10783,1511952,2.0,0,26.0,52.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,0.0,52.0,I,21.0,16.0,1,Rechtswissenschaften
10784,1511952,3.0,0,18.25,21.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,0.0,73.0,I,48.5,26.0,1,Rechtswissenschaften
10785,1511952,4.0,0,20.25,48.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,8.0,6.0,0.0,121.5,I,20.0,12.0,1,Rechtswissenschaften
10786,1511952,5.0,0,17.6875,20.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,10.0,8.0,0.0,141.5,I,12.5,7.0,0,Rechtswissenschaften
1024,1511961,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,2.0,0.0,1.0,0.0,I,13.5,8.5,1,Rechtswissenschaften
10787,1511961,2.0,0,6.75,13.5,16,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,4.0,2.0,1.0,13.5,I,24.5,13.0,1,Rechtswissenschaften
10788,1511961,3.0,0,9.5,24.5,17,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,6.0,4.0,1.0,38.0,I,2.0,1.0,0,Rechtswissenschaften
10789,1511961,4.0,0,6.666666666666667,2.0,18,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1.0,8,7.0,6.0,1.0,40.0,Z,0.0,0.0,0,Rechtswissenschaften
1025,1511971,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,0.0,0.0,I,55.0,28.5,1,Rechtswissenschaften
10790,1511971,2.0,0,27.5,55.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,0.0,55.0,I,45.5,25.0,1,Rechtswissenschaften
10791,1511971,3.0,0,25.125,45.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,0.0,100.5,I,70.0,40.0,1,Rechtswissenschaften
10792,1511971,4.0,0,28.416666666666668,70.0,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,0.0,170.5,I,58.0,28.0,1,Rechtswissenschaften
10793,1511971,5.0,0,32.642857142857146,58.0,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.345205,7.0,0.0,228.50000000000003,X,10.0,4.0,1,Rechtswissenschaften
1026,1511976,1.0,1,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,15.5,8.5,1,Rechtswissenschaften
10794,1511976,2.0,1,7.75,15.5,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,15.5,I,25.5,15.0,1,Rechtswissenschaften
10795,1511976,3.0,1,10.25,25.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,5.0,4.0,1.0,41.0,I,20.0,8.0,1,Rechtswissenschaften
10797,1511976,4.0,1,12.25,12.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,73.5,I,0.0,0.0,0,Rechtswissenschaften
1028,1511993,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,2.0,0.0,0.0,0.0,I,43.0,22.5,1,Rechtswissenschaften
10799,1511993,2.0,0,21.5,43.0,16,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,4.0,2.0,0.0,43.0,I,41.5,22.0,1,Rechtswissenschaften
10800,1511993,3.0,0,21.125,41.5,17,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,6.0,4.0,0.0,84.5,I,34.5,19.0,1,Rechtswissenschaften
10801,1511993,4.0,0,19.83333333333333,34.5,18,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,8.0,6.0,0.0,119.0,I,57.5,33.0,1,Rechtswissenschaften
10802,1511993,5.0,0,22.0625,57.5,19,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,10.0,8.0,0.0,176.5,I,44.5,23.0,1,Rechtswissenschaften
10803,1512018,2.0,0,23.0,46.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,0.0,46.0,I,42.0,21.0,1,Rechtswissenschaften
10804,1512018,3.0,0,22.0,42.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,0.0,88.0,I,51.5,29.0,1,Rechtswissenschaften
10805,1512018,4.0,0,23.25,51.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,0.0,139.5,I,61.5,27.0,1,Rechtswissenschaften
10806,1512018,5.0,0,25.125,61.5,19,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,0.0,201.0,I,36.5,20.0,1,Rechtswissenschaften
1034,1512030,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,2.0,0.0,1.0,0.0,I,38.0,20.5,1,Rechtswissenschaften
10807,1512030,2.0,0,19.0,38.0,16,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,4.0,2.0,1.0,38.0,I,33.5,17.0,1,Rechtswissenschaften
10808,1512030,3.0,0,17.875,33.5,17,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,6.0,4.0,1.0,71.5,I,37.5,21.0,1,Rechtswissenschaften
10809,1512030,4.0,0,18.166666666666668,37.5,18,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,8.0,6.0,1.0,109.0,I,45.0,22.0,1,Rechtswissenschaften
10810,1512030,5.0,0,19.25,45.0,19,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,0,0,2.0,8,10.0,8.0,1.0,154.0,I,22.5,11.0,1,Rechtswissenschaften
1035,1512055,1.0,0,0.0,,15,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,0,0,2.0,8,2.0,0.0,1.0,0.0,I,41.0,20.5,1,Rechtswissenschaften
10811,1512055,2.0,0,20.5,41.0,16,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,0,0,2.0,8,4.0,2.0,1.0,41.0,I,47.0,25.0,1,Rechtswissenschaften
10812,1512055,3.0,0,22.0,47.0,17,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,0,0,2.0,8,6.0,4.0,1.0,88.0,I,28.5,15.0,1,Rechtswissenschaften
10813,1512055,4.0,0,19.416666666666668,28.5,18,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,0,0,2.0,8,8.0,6.0,1.0,116.5,I,40.0,24.0,1,Rechtswissenschaften
10814,1512055,5.0,0,19.5625,40.0,19,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,0,0,2.0,8,10.0,8.0,1.0,156.5,I,61.5,31.0,1,Rechtswissenschaften
1036,1512061,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,0.0,0.0,I,40.0,20.5,1,Rechtswissenschaften
10815,1512061,2.0,0,20.0,40.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,0.0,40.0,I,38.0,21.0,1,Rechtswissenschaften
10816,1512061,3.0,0,19.5,38.0,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,0.0,78.0,I,53.5,29.0,1,Rechtswissenschaften
10817,1512061,4.0,0,21.916666666666668,53.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,0.0,131.5,I,61.5,35.0,1,Rechtswissenschaften
10818,1512061,5.0,0,24.125,61.5,19,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,10.0,8.0,0.0,193.0,I,33.0,14.0,1,Rechtswissenschaften
1037,1512065,1.0,0,0.0,,15,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,2.0,0.0,1.0,0.0,I,38.0,21.5,1,Rechtswissenschaften
10819,1512065,2.0,0,19.0,38.0,16,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,4.0,2.0,1.0,38.0,I,42.5,19.0,1,Rechtswissenschaften
10820,1512065,3.0,0,20.125,42.5,17,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,6.0,4.0,1.0,80.5,I,27.5,17.0,1,Rechtswissenschaften
10821,1512065,4.0,0,18.0,27.5,18,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,0.0,8,8.0,6.0,1.0,108.0,I,18.5,11.0,1,Rechtswissenschaften
